来源,所属区域,文章标题,发布日期,详情链接,抓取日期
RenewEconomy,全球/其他,Do Fortescue’s plans to eliminate gas and diesel stack up? The big win comes from electric trucks,2026-04-14,https://reneweconomy.com.au/do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks/?utm_source=rss&utm_medium=rss&utm_campaign=do-fortescues-plans-to-eliminate-gas-and-diesel-stack-up-the-big-win-comes-from-electric-trucks,2026-04-14
GNews_StrategicEnergy,全球/其他,Strategic Energy Resources Completes Small-Holder Sale and 20-for-1 Share Consolidation - TipRanks,2026-04-14,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOWmNVNHhQd2FXUGI2LUcwU1JtSjhKb2diYXJRaGlNM1hyZHpDTmJxbW5zYkl4cVd1T2ZXM2xkTGtQeWFqMWZwQVFZQjQwbzFlWnpKMjRUajlVeV9GYTV3VEE5Y05XQ2w2dXl2TjlFeGhNc2FZVU9HLVZaWm9MY1pOSEFpODU1cHVDVE9MMVJXd2xRUXRDbmRpM3h5MF8wb1oyaWtFMkhTQmFIclNtSHlmeHEtM2lid2doemhlU19JOVN1MUxjcnlXbzRYbGE2RXJZcUxLM2p3?oc=5,2026-04-14
Electrive,西欧,"Engie Vianeo to install over 4,500 AC charging points in Belgium",2026-04-14,https://www.electrive.com/2026/04/14/engie-vianeo-to-install-over-4500-ac-charging-points-in-belgium/,2026-04-15
Electrive,西欧,UK firm EO Charging enters administration,2026-04-14,https://www.electrive.com/2026/04/14/uk-firm-eo-charging-enters-administration/,2026-04-15
PowerTechnology,全球/其他,Equinor sells 8.07% stake in Scatec for $169m,2026-04-14,https://www.power-technology.com/news/equinor-sells-8-07-stake-scatec-169m/,2026-04-15
PowerTechnology,全球/其他,Oracle to deploy Bloom Energy systems to support AI infrastructure,2026-04-14,https://www.power-technology.com/news/oracle-deploy-bloom-energy-systems/,2026-04-15
PowerTechnology,全球/其他,"XGS Energy, CC Power sign 115MW geothermal development agreement",2026-04-14,https://www.power-technology.com/news/xgs-energy-cc-power-agreement/,2026-04-15
PowerTechnology,全球/其他,CWP Energy secures funding for Sanquhar II wind project,2026-04-14,https://www.power-technology.com/news/cwp-energy-funding-sanquhar-ii-wind-project/,2026-04-15
EnergyStorageNews,北美,Informa Markets brings Battery Asset Management Summit to Canada as energy storage market reaches critical deployment phase,2026-04-14,https://www.energy-storage.news/informa-markets-brings-battery-asset-management-summit-to-canada-as-energy-storage-market-reaches-critical-deployment-phase/,2026-04-15
EnergyStorageNews,全球/其他,"Europe deploys 3.4GWh of BESS in March, 19% of global total",2026-04-14,https://www.energy-storage.news/europe-deploys-3-4gwh-of-bess-in-march-19-of-global-total/,2026-04-15
EnergyStorageNews,西欧,"Germany: NGEN starts building 100MWh BESS, Harmony Energy secures 3GWh pipeline financing",2026-04-14,https://www.energy-storage.news/germany-ngen-starts-building-100mwh-bess-harmony-energy-secures-3gwh-pipeline-financing/,2026-04-15
EnergyStorageNews,东南亚,"Vietnam’s GG Power opens 5GWh BESS factory, government emphasises support for local supply chain",2026-04-14,https://www.energy-storage.news/vietnams-gg-power-opens-5gwh-bess-factory-government-emphasises-support-for-local-supply-chain/,2026-04-15
EnergyStorageNews,大洋洲,Copenhagen Infrastructure Partners sells 960MWh Summerfield Battery to Palisade in South Australia,2026-04-14,https://www.energy-storage.news/copenhagen-infrastructure-partners-sells-960mwh-summerfield-battery-to-palisade-in-south-australia/,2026-04-15
PVMagazine,全球/其他,How to generate hydrogen at home with recycled solar panels,2026-04-14,https://www.pv-magazine.com/2026/04/14/how-to-generate-hydrogen-at-home-with-recycled-solar-panels/,2026-04-15
PVMagazine,跨区域,Omani company to build 500 MW of solar in Botswana,2026-04-14,https://www.pv-magazine.com/2026/04/14/omani-company-to-build-500-mw-of-solar-in-botswana/,2026-04-15
PVMagazine,拉丁美洲,Dominican Republic opens bids for 600 MW renewables tender,2026-04-14,https://www.pv-magazine.com/2026/04/14/dominican-republic-opens-bids-for-600-mw-renewables-tender/,2026-04-15
PVMagazine,全球/其他,Household solar is easier said than installed,2026-04-14,https://www.pv-magazine.com/2026/04/14/easier-said-than-installed/,2026-04-15
PVMagazine,全球/其他,JA Solar responds to changing market needs with DeepBlue 4.0 Pro and 5.0 modules,2026-04-14,https://www.pv-magazine.com/2026/04/14/ja-solar-responds-to-changing-market-needs-with-deepblue-4-0-pro-and-5-0-modules/,2026-04-15
PVMagazine,全球/其他,Atmoce debuts microinverter connecting two solar modules,2026-04-14,https://www.pv-magazine.com/2026/04/14/atmoce-debuts-microinverter-connecting-two-solar-modules/,2026-04-15
PVMagazine,拉丁美洲,Mexico updates distributed generation rules to formally integrate energy storage,2026-04-14,https://www.pv-magazine.com/2026/04/14/mexico-updates-distributed-generation-rules-to-formally-integrate-energy-storage/,2026-04-15
PVMagazine,全球/其他,Cyber threats for PV: What are ransomware attacks and how do they work,2026-04-14,https://www.pv-magazine.com/2026/04/14/cyber-threats-for-pv-what-are-ransomware-attacks-and-how-do-they-work/,2026-04-15
PVMagazine,南亚,India adds heterojunction cell tech to approved solar manufacturers list,2026-04-14,https://www.pv-magazine.com/2026/04/14/india-adds-heterojunction-cell-tech-to-approved-solar-manufacturers-list/,2026-04-15
PVMagazine,全球/其他,"Rhoss unveils propane air-to-water heat pump for residential, small commercial applications",2026-04-14,https://www.pv-magazine.com/2026/04/14/rhoss-unveils-propane-air-to-water-heat-pump-for-residential-small-commercial-applications/,2026-04-15
PVMagazine,全球/其他,How solar farms shape local climate and vegetation in arid regions,2026-04-14,https://www.pv-magazine.com/2026/04/14/how-solar-farms-shape-local-climate-and-vegetation-in-arid-regions/,2026-04-15
PVMagazine,全球/其他,Reduced graphene oxide boosts stability in perovskite solar modules,2026-04-14,https://www.pv-magazine.com/2026/04/14/reduced-graphene-oxide-boosts-stability-in-perovskite-solar-modules/,2026-04-15
PVTech,南亚,"India’s MNRE expands ALMM List-II to 27.8GW, adds HJT cells for the first time",2026-04-14,https://www.pv-tech.org/indias-mnre-expands-almm-list-ii-to-27-8gw-adds-hjt-cells-for-the-first-time/,2026-04-15
PVTech,全球/其他,Fraunhofer ISE launches consultancy spin-off NEXUS GreenTech,2026-04-14,https://www.pv-tech.org/fraunhofer-ise-launches-consultancy-spin-off-nexus-greentech/,2026-04-15
PVTech,大洋洲,Fortescue to start operations at Western Australia solar-plus-storage hub in 2028,2026-04-14,https://www.pv-tech.org/fortescue-start-operations-western-australia-solar-plus-storage-hub-2028/,2026-04-15
PVTech,南亚,"GAIL invests in 700MW solar, 572MWh storage projects across India",2026-04-14,https://www.pv-tech.org/gail-invests-in-700mw-solar-572mwh-storage-projects-across-india/,2026-04-15
