来源,所属区域,文章标题,发布日期,详情链接,抓取日期
Electrive,全球/其他,Powerbank on wheels: bidirectional charging demonstrated in electric trucks,2026-04-27,https://www.electrive.com/2026/04/27/powerbank-on-wheels-bidirectional-charging-demonstrated-in-electric-trucks/,2026-04-28
Electrive,全球/其他,Tesla trains new model to predict Supercharger queues before drivers arrive,2026-04-27,https://www.electrive.com/2026/04/27/tesla-trains-new-model-to-predict-supercharger-queues-before-drivers-arrive/,2026-04-28
PowerTechnology,全球/其他,Grenergy inks 12-year tolling agreement for Escuderos storage,2026-04-27,https://www.power-technology.com/news/grenergy-12-year-tolling-agreement-escuderos-storage/,2026-04-28
PowerTechnology,全球/其他,How workforce training is shaping the future of offshore renewables,2026-04-27,https://www.power-technology.com/news/how-workforce-training-is-shaping-the-future-of-offshore-renewables/,2026-04-28
PowerTechnology,北非及中东,Toyota Tsusho’s AEOLUS begins operation of solar plants in Tunisia,2026-04-27,https://www.power-technology.com/news/aeolus-begins-operations-solar/,2026-04-28
PowerTechnology,拉丁美洲,Iberdrola divests Mexico business to Cox in $4bn deal,2026-04-27,https://www.power-technology.com/news/iberdrola-divests-mexico-business/,2026-04-28
PowerTechnology,中亚,TotalEnergies announces FID for 1GW Mirny project in Kazakhstan,2026-04-27,https://www.power-technology.com/news/totalenergies-fid-1gw-mirny-project/,2026-04-28
EnergyStorageNews,俄罗斯及高加索,"Georgia Power files RFP for up to 6,000MW of new dispatchable energy resources",2026-04-27,https://www.energy-storage.news/georgia-power-files-rfp-for-up-to-6000mw-of-new-dispatchable-energy-resources/,2026-04-28
EnergyStorageNews,全球/其他,‘A turning point’: CATL and HyperStrong sign 60GWh sodium-ion agreement,2026-04-27,https://www.energy-storage.news/a-turning-point-catl-and-hyperstrong-sign-60gwh-sodium-ion-agreement/,2026-04-28
EnergyStorageNews,跨区域,"Wind co-location: TotalEnergies takes FID on 1GW Kazakhstan project, Downing develops in Finland",2026-04-27,https://www.energy-storage.news/wind-co-location-totalenergies-takes-fid-on-1gw-kazakhstan-project-downing-develops-in-finland/,2026-04-28
EnergyStorageNews,大洋洲,Australian court amends consent for Hydrostor’s 1.6GWh long-duration energy storage project following appeal,2026-04-27,https://www.energy-storage.news/australian-court-amends-consent-for-hydrostors-1-6gwh-long-duration-energy-storage-project-following-appeal/,2026-04-28
PVMagazine,东亚,Huaneng energizes 5.4 GW hydro-solar complex in southwest China,2026-04-27,https://www.pv-magazine.com/2026/04/27/huaneng-energizes-5-4-gw-hydro-solar-complex-in-southwest-china/,2026-04-28
PVMagazine,全球/其他,Meta gains early access to 1 GW of space-based solar power,2026-04-27,https://www.pv-magazine.com/2026/04/27/meta-gains-early-access-to-1-gw-of-space-based-solar-power/,2026-04-28
PVMagazine,全球/其他,Trina Solar claims world’s highest efficiency for silicon solar cells with 28.0%-efficient device,2026-04-27,https://www.pv-magazine.com/2026/04/27/trina-solar-claims-worlds-highest-efficiency-for-silicon-solar-cells-with-28-0-efficient-device/,2026-04-28
PVMagazine,全球/其他,Premier Energies unveils 600-630 W all-black TOPCon solar modules,2026-04-27,https://www.pv-magazine.com/2026/04/27/premier-energies-unveils-600-630-w-all-black-topcon-solar-modules/,2026-04-28
PVMagazine,全球/其他,Oxford PV says tandem solar could add up to 5 km to daily EV range,2026-04-27,https://www.pv-magazine.com/2026/04/27/oxford-pv-says-tandem-solar-could-add-up-to-5-km-to-daily-ev-range/,2026-04-28
PVMagazine,西欧,UK startup showcases all-in-one water cylinder heat pump prototype,2026-04-27,https://www.pv-magazine.com/2026/04/27/uk-startup-showcases-all-in-one-water-cylinder-heat-pump-prototype/,2026-04-28
PVMagazine,全球/其他,Chinese scientists build silver-free heterojunction solar cell with 25.2% efficiency,2026-04-27,https://www.pv-magazine.com/2026/04/27/chinese-scientists-build-silver-free-heterojunction-solar-cell-with-25-2-efficiency/,2026-04-28
PVMagazine,全球/其他,Two-year testing shows how PV plants increase local temperatures in semi-arid regions,2026-04-27,https://www.pv-magazine.com/2026/04/27/two-year-testing-shows-how-pv-plants-increase-local-temperatures-in-semi-arid-regions/,2026-04-28
PVMagazine,大洋洲,New Zealand’s grid operator finds emerging energy gap in early 2030s,2026-04-27,https://www.pv-magazine.com/2026/04/27/new-zealands-grid-operator-finds-emerging-energy-gap-in-early-2030s/,2026-04-28
PVMagazine,全球/其他,"Chinese solar exports surge 125% in March on policy change rush, not underlying demand acceleration",2026-04-27,https://www.pv-magazine.com/2026/04/27/chinese-solar-exports-surge-125-on-policy-change-rush-not-underlying-demand-acceleration/,2026-04-28
PVMagazine,南亚,Pakistan plans to scrap licensing fee for PV systems up to 25 kW,2026-04-27,https://www.pv-magazine.com/2026/04/27/pakistan-plans-to-scrap-licensing-fee-for-pv-systems-up-to-25-kw/,2026-04-28
PVMagazine,西欧,Key takeaways from Austria’s Solar Solutions,2026-04-27,https://www.pv-magazine.com/2026/04/27/key-takeaways-from-austrias-solar-solutions/,2026-04-28
PVMagazine,南亚,"Record solar, wind surge drives 3.3% drop in India’s fossil generation in 2025",2026-04-27,https://www.pv-magazine.com/2026/04/27/record-solar-wind-surge-drives-3-3-drop-in-indias-fossil-generation-in-2025/,2026-04-28
PVMagazine,跨区域,"U.S. government sets preliminary anti-dumping duties on solar imports from India, Indonesia, and Laos",2026-04-27,https://www.pv-magazine.com/2026/04/27/u-s-government-sets-preliminary-anti-dumping-duties-on-solar-imports-from-india-indonesia-and-laos/,2026-04-28
PVMagazine,大洋洲,Australia’s energy commission targets lower solar curtailment,2026-04-27,https://www.pv-magazine.com/2026/04/27/australias-energy-commission-targets-lower-solar-curtailment/,2026-04-28
PVTech,全球/其他,Meta wants to power US data centres with space-based solar power,2026-04-27,https://www.pv-tech.org/meta-wants-to-power-us-data-centres-with-space-based-solar-power/,2026-04-28
PVTech,全球/其他,New York opens tender to accelerate onshore renewables deployment,2026-04-27,https://www.pv-tech.org/new-york-opens-tender-to-accelerate-onshore-renewables-deployment/,2026-04-28
PVTech,全球/其他,"Adani Green Energy reports 23% earnings jump, driven by Khavda solar scaleup",2026-04-27,https://www.pv-tech.org/adani-green-energy-reports-23-earnings-jump-driven-by-khavda-solar-scaleup/,2026-04-28
PVTech,全球/其他,Headwater Energy acquires distributed energy operator Arena Renewables,2026-04-27,https://www.pv-tech.org/headwater-energy-acquires-distributed-energy-operator-arena-renewables/,2026-04-28
PVTech,跨区域,Enviromena secures US$1.1 billion to develop 1GW solar PV portfolio in the UK,2026-04-27,https://www.pv-tech.org/enviromena-secures-us1-1-billion-to-develop-1gw-solar-pv-portfolio-in-the-uk/,2026-04-28
PVTech,非洲南部,"Pele, Engie inaugurate 75MW South Africa solar PV project",2026-04-27,https://www.pv-tech.org/pele-engie-inaugurate-75mw-south-africa-solar-pv-project/,2026-04-28
PVTech,东亚,Sungrow re-files listing application with Hong Kong Stock Exchange,2026-04-27,https://www.pv-tech.org/sungrow-re-files-listing-application-with-hong-kong-stock-exchange/,2026-04-28
PVTech,全球/其他,"Republicans introduce American Energy Dominance Act, aim to remove renewables ITC, PTC deadlines",2026-04-27,https://www.pv-tech.org/republicans-introduce-american-energy-dominance-act-remove-itc-ptc-deadlines/,2026-04-28
RenewEconomy,全球/其他,Cheaper Home Batteries 2.0: How the rebate changes will affect prices and consumer choices,2026-04-27,https://reneweconomy.com.au/cheaper-home-batteries-2-0-how-the-rebate-changes-will-affect-prices-and-consumer-choices/?utm_source=rss&utm_medium=rss&utm_campaign=cheaper-home-batteries-2-0-how-the-rebate-changes-will-affect-prices-and-consumer-choices,2026-04-28
RenewEconomy,全球/其他,State creates $1.4 billion fund to connect more wind and solar ahead of coal power exit,2026-04-27,https://reneweconomy.com.au/state-creates-1-4-billion-fund-to-connect-more-wind-and-solar-ahead-of-coal-power-exit/?utm_source=rss&utm_medium=rss&utm_campaign=state-creates-1-4-billion-fund-to-connect-more-wind-and-solar-ahead-of-coal-power-exit,2026-04-28
RenewEconomy,全球/其他,"AEMO looks to EVs, data centres and industry to help ease overload of rooftop PV in middle of day",2026-04-27,https://reneweconomy.com.au/aemo-looks-to-evs-data-centres-and-industry-to-help-ease-overload-of-rooftop-pv-in-middle-of-day/?utm_source=rss&utm_medium=rss&utm_campaign=aemo-looks-to-evs-data-centres-and-industry-to-help-ease-overload-of-rooftop-pv-in-middle-of-day,2026-04-28
RenewEconomy,大洋洲,"More than 50 countries, including Australia, meet to thrash out an orderly path away from fossil fuels",2026-04-27,https://reneweconomy.com.au/more-than-50-countries-including-australia-meet-thrash-out-an-orderly-path-away-from-fossil-fuels/?utm_source=rss&utm_medium=rss&utm_campaign=more-than-50-countries-including-australia-meet-thrash-out-an-orderly-path-away-from-fossil-fuels,2026-04-28
RenewEconomy,大洋洲,Data centres drive significant boost in grid demand for Australia’s biggest energy retailer,2026-04-27,https://reneweconomy.com.au/data-centres-drive-significant-boost-in-grid-demand-for-australias-biggest-energy-retailer/?utm_source=rss&utm_medium=rss&utm_campaign=data-centres-drive-significant-boost-in-grid-demand-for-australias-biggest-energy-retailer,2026-04-28
RenewEconomy,全球/其他,"Too big to fail? Snowy 2.0 critics predict fresh cost blowouts, while others say it’s far too late to turn back",2026-04-27,https://reneweconomy.com.au/too-big-to-fail-snowy-2-0-critics-predict-fresh-cost-blowouts-while-others-say-its-far-too-late-to-turn-back/?utm_source=rss&utm_medium=rss&utm_campaign=too-big-to-fail-snowy-2-0-critics-predict-fresh-cost-blowouts-while-others-say-its-far-too-late-to-turn-back,2026-04-28
RenewEconomy,全球/其他,From footnote to feature: How batteries are evolving on the national electricity market,2026-04-27,https://reneweconomy.com.au/from-footnote-to-feature-how-batteries-are-evolving-on-the-national-electricity-market/?utm_source=rss&utm_medium=rss&utm_campaign=from-footnote-to-feature-how-batteries-are-evolving-on-the-national-electricity-market,2026-04-28
RenewEconomy,全球/其他,“What Absolute BS:” Forrest calls out coal lobby as diesel fuel tax debate intensifies,2026-04-27,https://reneweconomy.com.au/what-absolute-bs-forrest-calls-out-coal-lobby-as-diesel-fuel-tax-debate-intensifies/?utm_source=rss&utm_medium=rss&utm_campaign=what-absolute-bs-forrest-calls-out-coal-lobby-as-diesel-fuel-tax-debate-intensifies,2026-04-28
RenewEconomy,全球/其他,"Construction contract awarded for new 200 MW, four-hour battery project",2026-04-27,https://reneweconomy.com.au/contract-awarded-for-new-200-mw-four-hour-battery-project-battery-secures-contractors/?utm_source=rss&utm_medium=rss&utm_campaign=contract-awarded-for-new-200-mw-four-hour-battery-project-battery-secures-contractors,2026-04-28
BalkanGreenEnergyNews,跨区域,"US-based Fluor sells remaining stake in NuScale, technology supplier for Romania’s SMR project",2026-04-27,https://balkangreenenergynews.com/us-based-fluor-sells-remaining-stake-in-nuscale-technology-supplier-for-romanias-smr-project/,2026-04-28
