来源,所属区域,文章标题,发布日期,详情链接,抓取日期
RenewEconomy,全球/其他,Gas giant makes 11th hour decision to pull massive CCS project from EPBC,2026-03-30,https://reneweconomy.com.au/gas-giant-makes-11th-hour-decision-to-pull-massive-ccs-project-from-epbc/?utm_source=rss&utm_medium=rss&utm_campaign=gas-giant-makes-11th-hour-decision-to-pull-massive-ccs-project-from-epbc,2026-03-30
SolarQuarter,全球/其他,Entergy Louisiana and Meta Seal New Deal to Power $2B in Customer Savings for Mega Data Center,2026-03-30,https://solarquarter.com/2026/03/30/entergy-louisiana-and-meta-seal-new-deal-to-power-2b-in-customer-savings-for-mega-data-center/,2026-03-31
SolarQuarter,东南亚,Indonesia Accelerates 100 GW Solar Plan to Achieve Energy Independence,2026-03-30,https://solarquarter.com/2026/03/30/indonesia-accelerates-100-gw-solar-plan-to-achieve-energy-independence/,2026-03-31
SolarQuarter,东南亚,Vietnam Advances Solar Sustainability With IREX And Hamada Recycling Partnership,2026-03-30,https://solarquarter.com/2026/03/30/vietnam-advances-solar-sustainability-with-irex-and-hamada-recycling-partnership/,2026-03-31
SolarQuarter,全球/其他,U.S. Adds 43 GW Of New Solar In 2025 As SEIA And Wood Mackenzie Report Fifth Straight Year Of Solar Leading All Power Sources,2026-03-30,https://solarquarter.com/2026/03/30/u-s-adds-43-gw-of-new-solar-in-2025-as-seia-and-wood-mackenzie-report-fifth-straight-year-of-solar-leading-all-power-sources/,2026-03-31
SolarQuarter,东亚,China’s Solar Market Slows In Early 2026 Amid Policy Shift And Pricing Reforms,2026-03-30,https://solarquarter.com/2026/03/30/chinas-solar-market-slows-in-early-2026-amid-policy-shift-and-pricing-reforms/,2026-03-31
SolarQuarter,全球/其他,Invenergy Signs Major Agreement With Tallgrass To Secure Natural Gas For Up To Three New Arizona Power Plants,2026-03-30,https://solarquarter.com/2026/03/30/invenergy-signs-major-agreement-with-tallgrass-to-secure-natural-gas-for-up-to-three-new-arizona-power-plants/,2026-03-31
SolarQuarter,北非及中东,Morocco Introduces New Decree To Regulate Self-Generation Of Electricity And Strengthen Grid Stability,2026-03-30,https://solarquarter.com/2026/03/30/morocco-introduces-new-decree-to-regulate-self-generation-of-electricity-and-strengthen-grid-stability/,2026-03-31
SolarQuarter,全球/其他,SEIA Report Shows Battery Storage Surging As U.S. Power Demand Climbs And Households Battle Rising Electricity Bills,2026-03-30,https://solarquarter.com/2026/03/30/seia-report-shows-battery-storage-surging-as-u-s-power-demand-climbs-and-households-battle-rising-electricity-bills/,2026-03-31
SolarQuarter,全球/其他,SRP and Invenergy Launch First-Ever Partnership To Add 200 MW Solar And 200 MW Battery Storage In Arizona’s SunDog Energy Center,2026-03-30,https://solarquarter.com/2026/03/30/srp-and-invenergy-launch-first-ever-partnership-to-add-200-mw-solar-and-200-mw-battery-storage-in-arizonas-sundog-energy-center/,2026-03-31
SolarQuarter,全球/其他,Statkraft And Seven Major EU Power Companies Urge Brussels To Protect EU ETS And Speed Up Europe’s Clean-Energy Transition,2026-03-30,https://solarquarter.com/2026/03/30/statkraft-and-seven-major-eu-power-companies-urge-brussels-to-protect-eu-ets-and-speed-up-europes-clean-energy-transition/,2026-03-31
SolarQuarter,非洲南部,Energy Council Backs Eskom Unbundling To Strengthen South Africa’s Power Sector,2026-03-30,https://solarquarter.com/2026/03/30/energy-council-backs-eskom-unbundling-to-strengthen-south-africas-power-sector/,2026-03-31
SolarQuarter,全球/其他,Rockefeller Foundation And GEAPP Commit $100 Million To Power 300 Million Lives In Africa,2026-03-30,https://solarquarter.com/2026/03/30/rockefeller-foundation-and-geapp-commit-100-million-to-power-300-million-lives-in-africa/,2026-03-31
SolarQuarter,全球/其他,"BayWa r.e. Pushes Ahead With Major Overhaul, Targets Over €150 Million Profit By 2030 Amid Tough Global Renewable Market",2026-03-30,https://solarquarter.com/2026/03/30/baywa-r-e-pushes-ahead-with-major-overhaul-targets-over-e150-million-profit-by-2030-amid-tough-global-renewable-market/,2026-03-31
SolarQuarter,南亚,Coal India Limited Wins 750 MWh Battery Storage Project From Telangana Power Generation Corporation Limited,2026-03-30,https://solarquarter.com/2026/03/30/coal-india-limited-wins-750-mwh-battery-storage-project-from-telangana-power-generation-corporation-limited/,2026-03-31
SolarQuarter,东南亚,Aboitiz Power Corporation Doubles Renewable Capacity To 2 GW As It Accelerates Solar And Hydro Expansion In Support Of The Philippines’ 2030–2040 Clean Energy Goals,2026-03-30,https://solarquarter.com/2026/03/30/aboitiz-power-corporation-doubles-renewable-capacity-to-2-gw-as-it-accelerates-solar-and-hydro-expansion-in-support-of-the-philippines-2030-2040-clean-energy-goals/,2026-03-31
SolarQuarter,全球/其他,"Rajasthan Adopts RCO Framework, Replaces RPO To Strengthen Renewable Compliance",2026-03-30,https://solarquarter.com/2026/03/30/rajasthan-adopts-rco-framework-replaces-rpo-to-strengthen-renewable-compliance/,2026-03-31
SolarQuarter,全球/其他,Saatvik Secures ₹638 Crore Order for G12R TOPCon Solar Modules,2026-03-30,https://solarquarter.com/2026/03/30/saatvik-secures-%e2%82%b9638-crore-order-for-g12r-topcon-solar-modules/,2026-03-31
SolarQuarter,全球/其他,Premier Energies Commissions 5.6 GW Solar Module Facility in Telangana,2026-03-30,https://solarquarter.com/2026/03/30/premier-energies-commissions-5-6-gw-solar-module-facility-in-telangana/,2026-03-31
SolarQuarter,东亚,LONGi Takes the Lead in Breakthrough in Flexible Tandem Technology Selected Among China’s Top 10 Scientific Advances,2026-03-30,https://solarquarter.com/2026/03/30/longi-takes-the-lead-in-breakthrough-in-flexible-tandem-technology-selected-among-chinas-top-10-scientific-advances/,2026-03-31
SolarQuarter,全球/其他,SECI Plans ₹231 Crore Investment In Fixed Deposits With Flexible Withdrawal Terms,2026-03-30,https://solarquarter.com/2026/03/30/seci-plans-%e2%82%b9231-crore-investment-in-fixed-deposits-with-flexible-withdrawal-terms/,2026-03-31
SolarQuarter,全球/其他,RERC Issues Interim Resource Adequacy Order To Strengthen Rajasthan’s Power Planning Framework,2026-03-30,https://solarquarter.com/2026/03/30/rerc-issues-interim-resource-adequacy-order-to-strengthen-rajasthans-power-planning-framework/,2026-03-31
