来源,所属区域,文章标题,发布日期,详情链接,抓取日期
RenewEconomy,大洋洲,Diesel nation: Australia is still pumping billions in the wrong direction as oil hyperinflation hits,2026-04-16,https://reneweconomy.com.au/diesel-nation-australia-is-still-pumping-billions-in-the-wrong-direction-as-oil-hyperinflation-hits/?utm_source=rss&utm_medium=rss&utm_campaign=diesel-nation-australia-is-still-pumping-billions-in-the-wrong-direction-as-oil-hyperinflation-hits,2026-04-16
BalkanGreenEnergyNews,南欧,YESS Power rolls out 1.5 GWh regional portfolio after landmark BESS project in North Macedonia,2026-04-16,https://balkangreenenergynews.com/yess-power-rolls-out-1-5-gwh-regional-portfolio-after-landmark-bess-project-in-north-macedonia/,2026-04-16
Electrive,全球/其他,Wolfsburg charging parks: Ionity fires back at Tesla’s jab,2026-04-16,https://www.electrive.com/2026/04/16/wolfsburg-charging-parks-ionity-fires-back-at-teslas-jab/,2026-04-17
Electrive,西欧,Netherlands: Allego introduces overnight ‘smart charging’ at AC chargers,2026-04-16,https://www.electrive.com/2026/04/16/netherlands-allego-introduces-overnight-smart-charging-at-ac-chargers/,2026-04-17
Electrive,全球/其他,The Mobility House and Fenecon integrate stationary storage and charging parks,2026-04-16,https://www.electrive.com/2026/04/16/the-mobility-house-and-fenecon-integrate-stationary-storage-and-charging-parks/,2026-04-17
Electrive,全球/其他,Fastned sells over 55 GWh of electricity in first quarter,2026-04-16,https://www.electrive.com/2026/04/16/fastned-sells-over-55-gwh-of-electricity-in-first-quarter/,2026-04-17
PowerTechnology,大洋洲,Amazon to expand renewable energy capacity in Australia to 1GW,2026-04-16,https://www.power-technology.com/news/amazon-expand-renewable-energy-australia-1gw/,2026-04-17
PowerTechnology,全球/其他,US hydropower output to rise in 2026 despite western snow shortfall,2026-04-16,https://www.power-technology.com/news/us-hydropower-output-to-rise-in-2026-despite-western-snow-shortfall/,2026-04-17
PowerTechnology,东欧,Vestas secures 70MW order amid Bulgaria wind revival,2026-04-16,https://www.power-technology.com/news/vestas-secures-70mw-order-amid-bulgaria-wind-revival/,2026-04-17
PowerTechnology,北欧,Winda Energy to build battery storage facilities in Finland,2026-04-16,https://www.power-technology.com/news/winda-energy-to-build-battery-storage/,2026-04-17
PowerTechnology,北非及中东,Forêt Domaniale Wind Project secures financial close,2026-04-16,https://www.power-technology.com/news/foret-domaniale-wind-financial-close/,2026-04-17
PowerTechnology,全球/其他,Outer Dowsing offshore wind farm gets development consent,2026-04-16,https://www.power-technology.com/news/outer-dowsing-wind-farm-gets-development-consent/,2026-04-17
EnergyStorageNews,拉丁美洲,"Puerto Rico approves aggregated residential energy storage motion from Tesla, Sunrun, and SunStrong",2026-04-16,https://www.energy-storage.news/puerto-rico-approves-aggregated-residential-energy-storage-motion-from-tesla-sunrun-and-sunstrong/,2026-04-17
EnergyStorageNews,全球/其他,Virginia Governor Abigail Spanberger signs legislation mandating 20.78GW of energy storage,2026-04-16,https://www.energy-storage.news/virginia-governor-abigail-spanberger-signs-legislation-mandating-20-78gw-of-energy-storage/,2026-04-17
EnergyStorageNews,北欧,Investor Wood & Co engages partners to put 145MW of BESS into Nordic electricity markets,2026-04-16,https://www.energy-storage.news/investor-wood-co-engages-partners-to-put-145mw-of-bess-into-nordic-electricity-markets/,2026-04-17
EnergyStorageNews,全球/其他,VIDEO – Energy Storage Summit 2026: How attractive is BESS for M&A?,2026-04-16,https://www.energy-storage.news/video-energy-storage-summit-2026-how-attractive-is-bess-for-ma/,2026-04-17
EnergyStorageNews,大洋洲,Neoen Australia submits 3.2GWh Bondo wind-plus-storage project to the EPBC Act,2026-04-16,https://www.energy-storage.news/neoen-australia-submits-3-2gwh-bondo-wind-plus-storage-project-to-the-epbc-act/,2026-04-17
EnergyStorageNews,大洋洲,Amazon Australia puts battery storage centre stage as it inks nine PPAs for data centre expansion,2026-04-16,https://www.energy-storage.news/amazon-australia-puts-battery-storage-centre-stage-as-it-inks-nine-ppas-for-data-centre-expansion/,2026-04-17
EnergyStorageNews,大洋洲,"Alinta Energy starts construction on 1,000MWh Stage 1 of South Australia’s Reeves Plains Battery",2026-04-16,https://www.energy-storage.news/alinta-energy-starts-construction-on-1000mwh-stage-1-of-south-australias-reeves-plains-battery/,2026-04-17
PVMagazine,东南亚,Vietnam’s solar capacity surpasses 19 GW,2026-04-16,https://www.pv-magazine.com/2026/04/16/vietnams-solar-capacity-surpasses-19-gw/,2026-04-17
PVMagazine,全球/其他,"BMW targets 2028 hydrogen car launch, cites infrastructure and cost hurdles",2026-04-16,https://www.pv-magazine.com/2026/04/16/bmw-targets-2028-hydrogen-car-launch-cites-infrastructure-and-cost-hurdles/,2026-04-17
PVMagazine,全球/其他,"Agrivoltaics maintain or enhance forage quality, study finds",2026-04-16,https://www.pv-magazine.com/2026/04/16/agrivoltaics-maintain-or-enhanche-forage-quality-study-finds/,2026-04-17
PVMagazine,西欧,Germany adds record 1 GWh of battery storage in March,2026-04-16,https://www.pv-magazine.com/2026/04/16/germany-adds-record-1-gwh-of-battery-storage-in-march/,2026-04-17
PVMagazine,西欧,Heat pumps may help boost residential solar in France,2026-04-16,https://www.pv-magazine.com/2026/04/16/heat-pumps-may-help-boost-residential-solar-in-france/,2026-04-17
PVMagazine,拉丁美洲,"Solar self-generation could outperform PPAs in Brazil, delivering up to 32.9% savings",2026-04-16,https://www.pv-magazine.com/2026/04/16/solar-self-generation-could-outperform-ppas-in-brazil-delivering-up-to-32-9-savings/,2026-04-17
PVMagazine,全球/其他,The solar support gap: Why do pro-solar citizens reject local projects?,2026-04-16,https://www.pv-magazine.com/2026/04/16/the-solar-support-gap-why-do-pro-solar-citizens-reject-local-projects/,2026-04-17
PVMagazine,拉丁美洲,Colombia approves guidelines for integrating energy storage into electricity system,2026-04-16,https://www.pv-magazine.com/2026/04/16/colombia-approves-guidelines-for-integrating-energy-storage-into-electricity-system/,2026-04-17
PVMagazine,全球/其他,PV module prices continue to rise unabated,2026-04-16,https://www.pv-magazine.com/2026/04/16/pv-module-prices-continue-to-rise-unabated/,2026-04-17
PVMagazine,东南亚,Philippines registers solar module maker targeting EU export market,2026-04-16,https://www.pv-magazine.com/2026/04/16/philippines-registers-solar-module-maker-targeting-eu-export-market/,2026-04-17
