来源,所属区域,文章标题,发布日期,详情链接,抓取日期
PowerTechnology,全球/其他,Nordex begins production at new rotor blade plant in Türkiye,2026-05-22,https://www.power-technology.com/news/nordex-begins-production-rotor-blade-plant-turkiye/,2026-05-25
PowerTechnology,西欧,AirPlus Renewables prepares for UK launch of XEVA edge wind turbine,2026-05-22,https://www.power-technology.com/news/airplus-renewables-prepares-for-uk-launch-of-xeva-edge-wind-turbine/,2026-05-25
PowerTechnology,北非及中东,AIKO wins modules contract for Nefer Benban solar project in Egypt,2026-05-22,https://www.power-technology.com/news/aiko-modules-contract-nefer-benban/,2026-05-25
PowerTechnology,全球/其他,Spearmint Energy secures $450m for Red Egret BESS project,2026-05-22,https://www.power-technology.com/news/spearmint-energy-450m-red-egret-bess/,2026-05-25
PowerTechnology,北非及中东,Sungrow to supply 7.5GWh of storage for Masdar’s Abu Dhabi RTC project,2026-05-22,https://www.power-technology.com/news/sungrow-to-supply-storage-rtc/,2026-05-25
EnergyStorageNews,全球/其他,Spearmint Energy secures US$450 million for 600MWh Texas BESS project,2026-05-22,https://www.energy-storage.news/spearmint-energy-secures-us450-million-for-600mwh-texas-bess-project/,2026-05-25
EnergyStorageNews,全球/其他,LDES investor Frontier Power acquires 480MWh Texas BESS portfolio from Bimergen,2026-05-22,https://www.energy-storage.news/ldes-investor-frontier-power-acquires-480mwh-texas-bess-portfolio-from-bimergen/,2026-05-25
EnergyStorageNews,西欧,Germany market participants starting to price 2029-onwards projects despite uncertainty,2026-05-22,https://www.energy-storage.news/germany-market-participants-starting-to-price-2029-onwards-projects-despite-uncertainty/,2026-05-25
EnergyStorageNews,东欧,"EDF completes 120MWh Poland BESS; Eurus, NGEN and Aretis progress other CEE projects",2026-05-22,https://www.energy-storage.news/edf-completes-120mwh-poland-bess-eurus-ngen-and-aretis-progress-other-cee-projects/,2026-05-25
EnergyStorageNews,北非及中东,Masdar picks Sungrow as supplier for world’s largest 24/7 renewable energy project in UAE,2026-05-22,https://www.energy-storage.news/masdar-picks-sungrow-as-supplier-for-worlds-largest-24-7-renewable-energy-project-in-uae/,2026-05-25
PVMagazine,东亚,China invalidates First Solar TOPCon patent in major win for JinkoSolar,2026-05-22,https://www.pv-magazine.com/2026/05/22/china-invalidates-first-solar-topcon-patent-in-major-win-for-jinkosolar/,2026-05-25
PVMagazine,南欧,EBRD lends €70 million to Slovenian BESS developer across four countries,2026-05-22,https://www.pv-magazine.com/2026/05/22/ebrd-lends-e70-million-to-slovenian-bess-developer-for-four-country-portfolio/,2026-05-25
PVMagazine,全球/其他,‘I still remember an HR director guessing my age during a recruitment process and assuming I would soon have children’,2026-05-22,https://www.pv-magazine.com/2026/05/22/i-still-remember-an-hr-director-guessing-my-age-during-a-recruitment-process-and-assuming-i-would-soon-have-children/,2026-05-25
PVMagazine,全球/其他,Chinese PV Industry Brief: Polysilicon prices remain flat amid supply-demand rebalancing signals,2026-05-22,https://www.pv-magazine.com/2026/05/22/chinese-pv-industry-brief-polysilicon-prices-remain-flat-amid-supply-demand-rebalancing-signals/,2026-05-25
PVMagazine,东欧,Slovakia plans to develop energy communities,2026-05-22,https://www.pv-magazine.com/2026/05/22/slovakia-plans-to-develop-energy-communities/,2026-05-25
PVMagazine,西欧,The Hydrogen Stream: Netherlands commissions 32-km hydrogen pipeline,2026-05-22,https://www.pv-magazine.com/2026/05/22/the-hydrogen-stream-netherlands-commissions-32-km-hydrogen-pipeline/,2026-05-25
PVMagazine,全球/其他,New metric assesses innovation readiness in agrivoltaics,2026-05-22,https://www.pv-magazine.com/2026/05/22/new-metric-assesses-innovation-readiness-in-agrivoltaics/,2026-05-25
PVMagazine,全球/其他,Solar and wind generated more electricity globally than gas power for the first time in April,2026-05-22,https://www.pv-magazine.com/2026/05/22/solar-and-wind-generated-more-electricity-globally-than-gas-power-for-the-first-time-in-april/,2026-05-25
PVMagazine,全球/其他,"Deye unveils 2.56 kWh hybrid battery for balcony, residential PV",2026-05-22,https://www.pv-magazine.com/2026/05/22/deye-unveils-2-56-kwh-hybrid-battery-for-balcony-residential-pv/,2026-05-25
PVMagazine,全球/其他,SAJ unveils its ecosystem strategy and three new products at the elekeeper ecosystem partner conference,2026-05-22,https://www.pv-magazine.com/2026/05/22/saj-unveils-its-ecosystem-strategy-and-three-new-products-at-the-elekeeper-ecosystem-partner-conference/,2026-05-25
PVMagazine,东南亚,Singapore team builds 19.7%-efficient ultrathin ‘biPoly’ TOPCon solar cell,2026-05-22,https://www.pv-magazine.com/2026/05/22/singaporean-scientists-build-19-7-efficient-ultrathin-bipoly-topcon-solar-cell/,2026-05-25
PVMagazine,大洋洲,Record-dry April lifts irradiance across Eastern Australia,2026-05-22,https://www.pv-magazine.com/2026/05/22/record-dry-april-lifts-irradiance-across-eastern-australia/,2026-05-25
PVMagazine,全球/其他,Chinese wafer producers build inventory ahead of expected Q3 demand recovery,2026-05-22,https://www.pv-magazine.com/2026/05/22/chinese-wafer-producers-build-inventory-ahead-of-expected-q3-demand-recovery/,2026-05-25
PVMagazine,拉丁美洲,Brazil increases import tax on batteries at local manufacturer’s request,2026-05-22,https://www.pv-magazine.com/2026/05/22/brazil-increases-import-tax-on-batteries-at-local-manufacturers-request/,2026-05-25
PVMagazine,全球/其他,Anker Solix E10 deep dive review: The alternative to the whole-home generator,2026-05-22,https://www.pv-magazine.com/2026/05/22/anker-solix-e10-deep-dive-review-the-alternative-to-the-whole-home-generator/,2026-05-25
PVMagazine,拉丁美洲,"Mexico launches call for renewable energy, storage projects linked to state utility CFE",2026-05-22,https://www.pv-magazine.com/2026/05/22/mexico-launches-call-for-renewable-energy-storage-projects-linked-to-state-utility-cfe/,2026-05-25
