来源,所属区域,文章标题,发布日期,详情链接,抓取日期
EnergyStorageNews,大洋洲,Australia installs 10.7GWh of home battery storage under federal subsidy scheme,2026-05-07,https://www.energy-storage.news/australia-installs-10-7gwh-of-home-battery-storage-under-federal-subsidy-scheme/,2026-05-07
PVTech,跨区域,"Neoen’s second-largest solar asset globally now operational in New South Wales, Australia",2026-05-07,https://www.pv-tech.org/neoens-second-largest-solar-asset-globally-now-operational-in-new-south-wales-australia/,2026-05-07
PVTech,大洋洲,‘Golden Row’ installed at the 400MW Te Rahui Solar Farm in New Zealand,2026-05-07,https://www.pv-tech.org/golden-row-installed-at-the-400mw-te-rahui-solar-farm-in-new-zealand/,2026-05-07
PVTech,跨区域,Australia’s New South Wales prioritises renewable energy projects via new planning law,2026-05-07,https://www.pv-tech.org/australias-new-south-wales-prioritises-renewable-energy-projects-via-new-planning-law/,2026-05-07
RenewEconomy,大洋洲,"Huge home batteries inspire “made for Australia” rooftop solar panel, offering more power over less space",2026-05-07,https://reneweconomy.com.au/huge-home-batteries-inspire-made-for-australia-rooftop-solar-panel-offering-more-power-over-less-space/?utm_source=rss&utm_medium=rss&utm_campaign=huge-home-batteries-inspire-made-for-australia-rooftop-solar-panel-offering-more-power-over-less-space,2026-05-07
Electrive,全球/其他,Kempower unveils megawatt charging dispenser,2026-05-07,https://www.electrive.com/2026/05/07/kempower-unveils-megawatt-charging-dispenser/,2026-05-08
Electrive,全球/其他,ChargePilot now available as a standalone product,2026-05-07,https://www.electrive.com/2026/05/07/chargepilot-now-available-as-a-standalone-product-says-the-mobility-house/,2026-05-08
Electrive,南欧,"Spain subsidises construction of nearly 3,000 charging points",2026-05-07,https://www.electrive.com/2026/05/07/spain-subsidises-construction-of-nearly-3000-charging-points/,2026-05-08
PowerTechnology,东欧,Rezolv Energy launches 225MW solar project in Bulgaria,2026-05-07,https://www.power-technology.com/news/rezolv-energy-launches-225mw-solar-project/,2026-05-08
PowerTechnology,全球/其他,SPIE to test 66kV cables for Baltyk II and III wind farms,2026-05-07,https://www.power-technology.com/news/spie-to-test-cables-baltyk-ii/,2026-05-08
PowerTechnology,全球/其他,Scatec and NBE sign agreement for equity partnership in Obelisk project,2026-05-07,https://www.power-technology.com/news/scatec-nbe-agreement-obelisk/,2026-05-08
PowerTechnology,全球/其他,Ørsted’s Q1 2026 net profit falls 46% to $412m,2026-05-07,https://www.power-technology.com/news/orsteds-q1-2026-net-profit-falls/,2026-05-08
EnergyStorageNews,全球/其他,Organic flow battery company CMBlu closes €50 million Series C,2026-05-07,https://www.energy-storage.news/organic-flow-battery-company-cmblu-closes-e50-million-series-c/,2026-05-08
EnergyStorageNews,东欧,"IPPs complete 840MWh of Bulgaria BESS, projects progress elsewhere in Southeast Europe",2026-05-07,https://www.energy-storage.news/ipps-complete-840mwh-of-bulgaria-bess-projects-progress-elsewhere-in-southeast-europe/,2026-05-08
EnergyStorageNews,全球/其他,VIDEO – Energy Storage Summit 2026: what technology will be deployed for LDES?,2026-05-07,https://www.energy-storage.news/video-energy-storage-summit-2026-what-technology-will-be-deployed-for-ldes/,2026-05-08
EnergyStorageNews,全球/其他,Sungrow’s grid-forming PCS achieves 19-second black start at ‘world’s first’ 30MW test facility,2026-05-07,https://www.energy-storage.news/sungrows-grid-forming-pcs-achieves-19-second-black-start-at-worlds-first-30mw-test-facility/,2026-05-08
PVMagazine,全球/其他,"Study finds PV plants reshape land surface conditions, reducing wind speed and increasing soil moisture",2026-05-07,https://www.pv-magazine.com/2026/05/07/study-finds-pv-plants-reshape-land-surface-conditions-reducing-wind-speed-and-increasing-soil-moisture/,2026-05-08
PVMagazine,全球/其他,K2 Systems releases new mounting systems for ground-mounted PV,2026-05-07,https://www.pv-magazine.com/2026/05/07/k2-systems-releases-new-mounting-systems-for-ground-mounted-pv/,2026-05-08
PVMagazine,全球/其他,"EU allocates 1.1 GW of electrolyzer capacity in third hydrogen auction, lowest bid comes in at €0.44/kg",2026-05-07,https://www.pv-magazine.com/2026/05/07/eu-allocates-1-1-gw-of-electrolyzer-capacity-in-third-hydrogen-auction-lowest-bid-comes-in-at-e0-44-kg/,2026-05-08
PVMagazine,西欧,Short circuit in nickel manganese cobalt batteries causes fire at UK BESS project,2026-05-07,https://www.pv-magazine.com/2026/05/07/short-circuit-in-nickel-manganese-cobalt-batteries-causes-fire-at-uk-bess-project/,2026-05-08
PVMagazine,北欧,Large-scale heat pumps utilize excess heat from Microsoft data centers in Finland,2026-05-07,https://www.pv-magazine.com/2026/05/07/large-scale-heat-pumps-utilize-excess-heat-from-microsoft-data-centers-in-finland/,2026-05-08
