来源,所属区域,文章标题,发布日期,详情链接,抓取日期
PVMagazine,全球/其他,Enphase unveils distributed solid-state transformer for AI data centers,2026-04-30,https://www.pv-magazine.com/2026/04/30/enphase-unveils-distributed-solid-state-transformer-for-ai-data-centers/,2026-05-03
PVTech,大洋洲,Solar drives battery storage surge as Australia’s NEM shifts 359MW from day to evening,2026-04-30,https://www.pv-tech.org/solar-drives-battery-storage-surge-as-australias-nem-shifts-359mw-from-day-to-evening/,2026-05-03
PVTech,全球/其他,How investment trends in US residential solar compare to Europe,2026-04-30,https://www.pv-tech.org/how-investment-trends-us-residential-solar-compare-europe/,2026-05-03
PVTech,南欧,ROSI to build PV module recycling plant in Spain,2026-04-30,https://www.pv-tech.org/rosi-to-build-pv-module-recycling-plant-in-spain/,2026-05-03
PVTech,南亚,Indian PV manufacturer Inox Solar acquires Boviet Solar’s US module assembly operations,2026-04-30,https://www.pv-tech.org/indian-pv-manufacturer-inox-solar-acquires-boviet-solars-us-module-assembly-operations/,2026-05-03
PVTech,全球/其他,Renewable Properties buys 118MW US-made First Solar modules,2026-04-30,https://www.pv-tech.org/renewable-properties-buys-118mw-us-made-first-solar-modules/,2026-05-03
PVTech,东南亚,"TotalEnergies, Nextnorth start construction at 440MW solar project in the Philippines",2026-04-30,https://www.pv-tech.org/totalenergies-nextnorth-start-construction-440mw-solar-project-philippines/,2026-05-03
RenewEconomy,全球/其他,"As home battery numbers surge to new peaks, hardly anyone is installing just solar any more",2026-04-30,https://reneweconomy.com.au/as-home-battery-numbers-surge-to-new-peaks-hardly-anyone-is-installing-just-solar-any-more/?utm_source=rss&utm_medium=rss&utm_campaign=as-home-battery-numbers-surge-to-new-peaks-hardly-anyone-is-installing-just-solar-any-more,2026-05-03
RenewEconomy,全球/其他,"Another wind farm to be “paired” with delayed giant shock absorber battery, but the comms will be costly",2026-04-30,https://reneweconomy.com.au/another-wind-farm-to-be-paired-with-delayed-giant-shock-absorber-battery-but-the-comms-will-be-costly/?utm_source=rss&utm_medium=rss&utm_campaign=another-wind-farm-to-be-paired-with-delayed-giant-shock-absorber-battery-but-the-comms-will-be-costly,2026-05-03
RenewEconomy,大洋洲,"Renewable developer looks to Australian outback for 10 gigawatts of wind, solar and battery projects",2026-04-30,https://reneweconomy.com.au/renewable-developer-looks-to-australian-outback-for-10-gigawatts-of-wind-solar-and-battery-projects/?utm_source=rss&utm_medium=rss&utm_campaign=renewable-developer-looks-to-australian-outback-for-10-gigawatts-of-wind-solar-and-battery-projects,2026-05-03
RenewEconomy,全球/其他,Webinar: The battery rebate is changing. Are you ready?,2026-04-30,https://reneweconomy.com.au/webinar-the-battery-rebate-is-changing-are-you-ready/?utm_source=rss&utm_medium=rss&utm_campaign=webinar-the-battery-rebate-is-changing-are-you-ready,2026-05-03
RenewEconomy,全球/其他,“They will smash renewable energy investment:” State energy minister goes on attack as election looms,2026-04-30,https://reneweconomy.com.au/they-will-smash-renewable-energy-investment-state-energy-minister-goes-on-attack-as-election-looms/?utm_source=rss&utm_medium=rss&utm_campaign=they-will-smash-renewable-energy-investment-state-energy-minister-goes-on-attack-as-election-looms,2026-05-03
EnergyNewsNetwork,全球/其他,From Energy to Water Security: Hashem Ghabashi of Acwa on Africa’s Industrial Transformation,2026-04-30,https://energy-news-network.com/industry-news/from-energy-to-water-security-hashem-ghabashi-of-acwa-on-africas-industrial-transformation/,2026-05-03
BalkanGreenEnergyNews,南欧,Hybrid vehicles overtake petrol cars on Serbian market,2026-04-30,https://balkangreenenergynews.com/hybrid-vehicles-overtake-petrol-cars-on-serbian-market/,2026-05-03
BalkanGreenEnergyNews,南欧,Serbia&#8217;s EMS signs grid connection contracts for seven battery storage projects,2026-04-30,https://balkangreenenergynews.com/serbias-ems-signs-grid-connection-contracts-for-seven-battery-storage-projects/,2026-05-03
BalkanGreenEnergyNews,南欧,British Star Energy sells three geothermal projects in Croatia,2026-04-30,https://balkangreenenergynews.com/british-star-energy-sells-three-geothermal-projects-in-croatia/,2026-05-03
BalkanGreenEnergyNews,全球/其他,Energy transition as systemic transformation,2026-04-30,https://balkangreenenergynews.com/energy-transition-as-systemic-transformation/,2026-05-03
BalkanGreenEnergyNews,南欧,Greece frames solar power&#8217;s zero prices as informal consumer support,2026-04-30,https://balkangreenenergynews.com/greece-frames-solar-powers-zero-prices-as-informal-consumer-support/,2026-05-03
MercomIndia,全球/其他,CERC Rules Transmission Charges Apply Despite Partial Project Commissioning,2026-04-30,https://www.mercomindia.com/cerc-rulestransmission-charges-apply-partial-project-commissioning,2026-05-03
MercomIndia,全球/其他,Haryana Grants One-Time Approval to 127 MW Solar PPAs Under KUSUM,2026-04-30,https://www.mercomindia.com/haryana-grants-one-time-approval-to-127-mw-solar-ppas-under-kusum,2026-05-03
MercomIndia,全球/其他,ROSI Raises $23 Million to Expand Solar Module Recycling in Europe,2026-04-30,https://www.mercomindia.com/rosi-raises-23-million-expand-solar-module-recycling-europe,2026-05-03
MercomIndia,全球/其他,Blackstone to Invest Up to $2 Billion in Eurowind Energy,2026-04-30,https://www.mercomindia.com/blackstone-invest-up-to-2-billion-eurowind-energy,2026-05-03
MercomIndia,全球/其他,Heavy Industries Ministry Mandates Localization of More Electric Truck Components,2026-04-30,https://www.mercomindia.com/heavy-industries-ministry-mandates-localization-of-more-electric-truck-components,2026-05-03
MercomIndia,北非及中东,Bajel Projects Secures Two Orders for 500 kV Transmission Lines in MENA,2026-04-30,https://www.mercomindia.com/bajel-projects-secures-two-orders-for-500-kv-transmission-lines-in-mena,2026-05-03
MercomIndia,全球/其他,CERC Staff Paper Proposes Capacity Market Design for Power Sector,2026-04-30,https://www.mercomindia.com/cerc-staff-paper-proposes-capacity-market-design-for-power-sector,2026-05-03
MercomIndia,全球/其他,Maharashtra Approves ₹123 Billion Clean Energy and Storage Program,2026-04-30,https://www.mercomindia.com/maharashtra-approves-₹123-billion-clean-energy-and-storage-program,2026-05-03
MercomIndia,全球/其他,Dalmia Subsidiary to Source Power from Oyster’s 35.6 MW Hybrid Project,2026-04-30,https://www.mercomindia.com/dalmia-subsidiary-to-source-power-from-oysters-35-6-mw-hybrid-project,2026-05-03
MercomIndia,全球/其他,Strong Solar Module Sales Drive Waaree Energies’ Revenue for Q4 FY 2026 Up 112%,2026-04-30,https://www.mercomindia.com/strong-solar-module-sales-drive-waaree-energies-revenue-for-q4-fy-2026-up-112,2026-05-03
GNews_SouthAfrica,全球/其他,"Experts warn of rising lead risks in Africa’s solar energy boom - ABC News - Breaking News, Latest News and Videos",2026-04-30,https://news.google.com/rss/articles/CBMipAFBVV95cUxNdG5paVRlNHBCbk5sdEJwQ0V2WDI1WW5oaHZqVlg0S3p2bWxwRTBJWXZaVXFoYk1PNmdYNU9ZWDJ3RmNtOXhGZWtzcEhZQ0tHN2ZnY2lGM2pIbkxRakpGeHQ1S1BjSGdBeTBMZzBnWGxFeWFOUlRXTHFseUl4dGVoVk9XRXpwN05TOEMtRFQzd0EwTkVGMmY2bm5nb051NjAxVzhGYtIBqgFBVV95cUxPZlpOUG42bGsyUm55NGU0WV9HS1hxdkI3STdoRFBzM2JOMmVYdXNrTzFmV08xVERsYUtVNzdSbU50VVdnVnBEbTk1bEVwOVNEZFVUQnJTd1RNTVQzTTVjcWpLVk9KQXd6UGg5UFQzSml1NS1YSDJ6ZFF1a1VQbTIxUlkteWVPTTNtWHROb3NtVjBWeXVjZXZDai1KQ19PVnBCLWl2b3hpMWlDZw?oc=5,2026-05-03
GNews_StrategicEnergy,拉丁美洲,Red Capital Bets on Venezuela Upstream Renewal with Latest Strategic Energy Shift - African Energy Chamber,2026-04-30,https://news.google.com/rss/articles/CBMisAFBVV95cUxQcVdsQWl2Rmdtb3RmQUt3aFktREkwZXQ2ZUpaT1NTTjU1bkdNaDJ6UUdSSmRyUXIzX1ZoSW1GYjZSVGtyR0RrWDBkaVB6Tm5YaVVEUVNkdVAwRmctRkVoSDJhZmFvMnQ2Q0VFN2ZqNnZWanJlcEZEZHZBRGhxeVpYQ0R1WlRKV3NuajZ6bk1LTDlNTlpvNzUxQXp0WlN2X2hManIwSkZUM2hWemRmczJIMQ?oc=5,2026-05-03
GNews_StrategicEnergy,全球/其他,From railways to energy — five strategic projects linking Gulf states - Al Jazeera,2026-04-30,https://news.google.com/rss/articles/CBMipwFBVV95cUxOQ090cnJOZVZEekg0TUZ2dDRLWVpEQmdGX3RxRkEzV0NyTERNYm1mREg0enZuSjFVd1JPamYwYVJIWTNlc2NtbW5IcTFxb0VkVmZhdkNlSkowMElXZ2stTDFfcFRkTVV3eVlJVzBTWVdCdjVuRFhLaU5zS250UWhmUklHZWpoN0JLNXlNS1FEWFQwZEMtQk82dmwyVEJWM0pFcEowZ3VGWdIBrAFBVV95cUxOU2tSNE5XaWo0N2N3N0JDSS12VFIyUnBOTDh2WWZzQnk2cXpZbzlsVkVOSXZmLXFvMGNFVXhuQVNMM0J2S2xIZ3JDTjZva004TlpxNmlEUWczT2dqQlRLamkxY0JPbHFtYnNSQjJsbXplWnNiRjNLYUJnV3FLRHlqd2piSWJwblF3aTVnLWl4bTdOQ2lSa2p0RDZMbmpvdzg1UVZWc2R5ZGZsSFp0?oc=5,2026-05-03
GNews_StrategicEnergy,全球/其他,US to loan companies up to 92.5 million barrels of Strategic Petroleum Reserve oil - Reuters,2026-04-30,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNNHExaV94Mi1TUENzd3NDd3VqbndWSlExbzVKSEF4NFoyNTFXR1hnQ3pobjNhSkNaaVRBU1ZfOWFCMXVpWDRYZERkT1ZSOG9MZTRyZ3ZmVVh4ZVJqSVFLaEdiYi1nWVJFSUpFSW9MZDlqQkwtMG1BRjFHTERNaHdYZXhmTng3ZnNSVjVUQ2M5aUt3MVRCOVVqNVBOQWRPOXBiWHRyakJQd0UxU1Z6Y012WlRLcXYteHpNdV96ZmJyd2Y?oc=5,2026-05-03
GNews_StrategicEnergy,北非及中东,Energy Dominance: How the Iran War Reveals America’s Strategic Position - Geopolitical Monitor,2026-04-30,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOLWRHWVEzMkN2MEgxanFFWjBhVTFkVE5xSmJEU0dCM0FEQ0luWEYxNHo2b2ZTb2xuMlVJS2NnNENrY2h2VjBHM1BTdEhSM1BUeldhYlZnMkhxVlpKVEtORG9YRUZGRjAySzcxLTE5eHZlaUVMcE4yRmNSeDllSzRDSVZXakljYXp4cFNZS2ZHTTBLYm91Y0lIVWpMV1A3bF85cncxX0FtRVM5dw?oc=5,2026-05-03
GNews_StrategicEnergy,拉丁美洲,U.S. Energy Official to Visit Venezuela as Ties Warm - StratNews Global,2026-04-30,https://news.google.com/rss/articles/CBMilgFBVV95cUxOYVBZVW9wRTBXRHBNektIcHM5Z0NhVlNCeEctb0IxaWNBeGdSemdhaU9YdVM2RlVpamZudVlnUjc3Mi1nYVE4cC1fYzZYRks3ZUVqUWc0UDVQSWlBUXdnUkFUdTRsZk5LLVhxeHZhaHdkSUF2dXBpaWtRYTNyZFBhYmo5T3M3aFJPYkN6cmJwTkNWemRRTFE?oc=5,2026-05-03
GNews_StrategicEnergy,南欧,AMAN - ATA - Karakaçi: Vlora Energy Hub a key project for Albania’s energy security and independence - Alliance of Mediterranean News Agencies,2026-04-30,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5yN0RyTlRfYUZKbTlsdEpwZ2xnVklXZHllYmdrQjgwSzNHbm5nSTJZVVEzRFB0SFR1Q0FXZUdkTkI5TW94SnpaNkpHM2djaEJ3TjFkeWFRVDB6eS1JcFdyeFhvNlIzZw?oc=5,2026-05-03
