来源,所属区域,文章标题,发布日期,详情链接,抓取日期
EVInfrastructureNews_Archive,西欧,Driivz Software To Power Duracell Ev Charging Network In The Uk,2026-05-14,https://www.evinfrastructurenews.com/charging-software/driivz-software-to-power-duracell-ev-charging-network-in-the-uk,2026-05-15
EVInfrastructureNews_Archive,全球/其他,New York Deploys 1 850 Zevs And 1 300 Ev Chargers Across State Fleet,2026-05-14,https://www.evinfrastructurenews.com/ev-fleet-charging/new-york-deploys-1-850-zevs-and-1-300-ev-chargers-across-state-fleet,2026-05-15
GNews_EastAfrica,东非,Kenya’s Siruai wind-storage hybrid project launched - Pumps Africa Magazine,2026-05-14,https://news.google.com/rss/articles/CBMiggFBVV95cUxPMHpOdzREMUlfNlJzT1lMdkVac0w0NzBVMUt0Z0F3V0F4UFBqNTROZllPNXpMb1Robk0zSFhSOXY4NlV0NzRCTUgycEZKWHZiek9vUUx5dlNnSFhRNGs0Y3hJQWZyaEVPZUtyV1JIdE5ibER2SzdFLVR2UVhNOGVVNGN30gGKAUFVX3lxTE0wOW9sc3VtSVF5cUgxTkZUQURSWGtJOWFtNThjMXpmZi1CbUd5VUFROTZ0ZnBKLVlraC03aktUM2JVLVZ0N1lJMF9ycmhPMjhyUTZsbGxxRXFCU0ZwdUZLZkNhNnlPSVN3V3hySDNuRTg0RGxNN3RobEJoWWFmd1lUd0pvM3Z0WFdmUQ?oc=5,2026-05-15
GNews_EastAfrica,东非,Kenya Launches Major Wind and Battery Storage Project - Serrari Group,2026-05-14,https://news.google.com/rss/articles/CBMihgFBVV95cUxPcXBFdXR3dDhGbUFvT1lTR2JDcmlFVHgtSm1rVDRTU3FhUEU0cHYwazllMHVxamRGUjc1MkNRcnVxT0JzV0xiVXJOdWl4WXJrZHpicFJucFVaRHA0OXlqbUFXNk1xejZwNVFIYS11a0FaRDdCalVnamRSRDJMcVJmZjIzMjdfZw?oc=5,2026-05-15
GNews_StrategicEnergy,北美,GO ENERGY ANNOUNCES STRATEGIC AGREEMENT FOR THE DEVELOPMENT OF THE TRON USA AI CAMPUS IN PENNSYLVANIA - pv magazine USA,2026-05-14,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPOXRrYmMwMHRFcG0yaGZyVDkxZVUyNU5TWlJwY1FGNFY1Y0xaTDg5Nko3YVNoTG1PYWpLVnZpb2F1c002Mm1FT2c3STR3QkdPMTk2cHhDQ3MwSDhOdXFmT1ZNdGJqQW5qY1hiRjFyaE5QbzJxZllxTGVaaE5PbWpEVjRfcEtFRjZobGRLU09Dd0xEVWdKMG9Rc2QtaXpKRHdtZ0lZQVlvQlF5SVlybVp6cjFkR2k2SG9XNk1SaUlpRTUySXNSUG0yeG5fcDdDV0wtRzBvRDNMS2tONUtMUXc?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,Ludoil’s ISAB Acquisition Reinforces the Strategic Role of Refining in Global Energy Security - African Energy Chamber,2026-05-14,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOM1RkYWhObzN2WnlGbldlMWNhdUlnbnJHRXZ2MWR6NmRVV2lFUzhIMzZOeDl1X0F4bTEzcng0UWtXQkdzS2Vxak1RZ243V0hycU5GeEh1N2ZsMU55UVdkc0JYSktNRjJHYzN5cF8tNlZfNnpKRnVuNE5IT3djbG9fMHR5Wm9LVXhBWWF0Z1JvY0QwSjNqeVV3SFRKb1pKZEhEcEpaVkd6S0s1VDk4c2dXNm9xby1uNC1CeWY4?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,EU Strategic Autonomy and Energy Diversification: Risks to European Energy Security - Modern Diplomacy,2026-05-14,https://news.google.com/rss/articles/CBMivgFBVV95cUxQcDJhUTk1Yk5vQTBGVTVjUmN5S0FxYUdVeVcyY3cxLWFLTzlMSERhcHdnRFdyRnpZbk53Z3JKbElyT2FuNnpHa2hTWUN6cUxobWV5dVp4NElfZS01cl9uTmQ4SkNZU1lHWXFDdG5IR2kwZU12R3hITHJBVnM0MGpjclJRdENBeWF0anpFR1RsUkRWOGd4T3VIUXdPdHJXLTM2dHZwaFUyb0VCQnkxZWQwSkkwZml3bnFfWUpoQXZR?oc=5,2026-05-15
GNews_StrategicEnergy,北非及中东,"The global economic ripple effects of Middle East Conflicts: Energy prices, inflation and vulnerable economies - The Herald ZW",2026-05-14,https://news.google.com/rss/articles/CBMi1wFBVV95cUxQWHZCWURrSDBjZTg1clphc3VvcmFkVXJkb0t0ckJTQjQ0bXEzc0pfSUZJZDhkX0x3NlpvSVhTbUZ5aWZTMTJManZzSDFEY2NkNjVwcTBtSHVONnUtRE5hWGw3bDFFVTlKM3p1dUJ0V0RVamlSSjh5b21wVy1NMEYxbWRqV001TGhQMDV0bnotcnRNVEc3VEE1VHZNVHJqbDd1QkxhcTNJRXlMN0JBbGl6bVlISmF3c0ZteDVxeWc0T1BWYUdhdktRUnVKTmR0RU10ZFpQSVNKQQ?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,Dominion Energy stock (US25746U1097): Virginia Clean Energy Plan drives strategic shift - AD HOC NEWS,2026-05-14,https://news.google.com/rss/articles/CBMixgFBVV95cUxPeDc2NFAwQzJjWlh6NXE5bEt3ZGxpd013T2doNms5Y2xrblI4TUhackFtY0VZVzM3SVNCQndnT1pjTU1vcF9xVnZZemRPam1TWnpkcU12SEx4R24za0RNblNpLUxvQ3FIdjl6em9CdGM4UTFXLV91OEswOXE5R2tmSk5mcmpuQXFPdW4wcGJocUFBVHFneEFDd2V2TDNrWjA3NUVSSEprNVRpZXhmQWVFMDBJdXNMZ1h2TE1BbEtEUEZfN0V6Q3c?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,American Fusion Inc. (OTC: AMFN) Expands Dialogue and Relations wth U.S. Defense and Energy Stakeholders as Texatron™ Development Advances - The Manila Times,2026-05-14,https://news.google.com/rss/articles/CBMirgJBVV95cUxQaG1SaFc5Qk5ZY2FrNjl6M1J3SFkxcXdIZllhQjNfeHNzUjRuMmhtcU5SNTl1Q09TMDFPR2F3aGNETkhpLUxvRDZhcHFQaDRNX1g5UDhfMGlQc2RXZzRqZDV1aXBfQXpLQ2x1RXVYZi1VZXNEWmdVa2NKcEh2WFJMdzhxd1RETUI1RTFxUWlHOVM0TjdCamdtOXJhYXF1MEc1bDdES2x3RzhzMm54Qk5aalpBV3BPbmlDVml3dkJtYjdiOUZJY05lMkVhVFJTSzZsdDd6OENUci1zdnAyNzhzTHA3ME5UUWtXODZWOHQycGVpc1ViWHNVbWtBN2h0VGIzU19iNE9xQU1SZjBlcVNVYU4tN3lmNDM1bUIzekp0VVZnS3JrRmJ4X1BORVR5d9IBswJBVV95cUxNYW9MTVlaamZpYUI4aDdNeHVLU1ZEZkxwM25QR0Q1dC1aX0FySGdBejF1NHpRdngwOWlVT25CN3l0c2d4cG5rNkFjM2xCNS1fZWdSOWRmZmdpUFg0TGx0YUhPTFpTZWpDeVJJT3BLRkRwNy0ydWFLMGVxTFpiZ3RXcUxnQVBiZzVTOFVGTk1DQWlkb0RsdE5ra2dmXzR2aTBjZ1ItVGg2OGlDSW5RNVBnbmpfOW9jRXR6M2ZQb0tlcmh5a3hJRzJKQlNZZ2JIallhbHo3b01fdTRlV0Juc19xNC1RdzR2OG40d2cyRTZLOC1IVVlxcXl4R20tTVc1dGV4a0JINWlOVEpjWmJGSzdHeUwyWnJXS211c0xSbmNSUVhNSkNWRFJuT1Z1Y2s0MmRCcEhV?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,How Advantage Utilities is helping boutique hotels stay resilient amid rising energy pressures - Boutique Hotelier,2026-05-14,https://news.google.com/rss/articles/CBMixwFBVV95cUxOcWRYMDRGamhnMWdaLXZlLXZQM0txSi13TVkzZ0hDcFFOUlQ5ZGhYUWx5WXNTczZKOVdTQWpTMmdBU3A2UnJMRFBqbEtyWDU5OHI1TVBWdk9OdW5wWkVNQ0I2UDcxZEh5a1pHbWc3Z0lHY0R0Q2pYYXNUbmNpUzR6NktNeUJXeEVNdnBuYnRIN0VaT196MG4wMUJteHNRT1JIZmg5eGhmaGN4Z1Jydlo5Q0N5LUdpUUNURlRVdFAzbTJOY1FRb21J?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,Jim Gast Elevated to Interim Chief Executive Officer at Cairn Vedanta Oil and Gas - CXO Digitalpulse,2026-05-14,https://news.google.com/rss/articles/CBMitAFBVV95cUxPMi1SNTkwVENxa0JpWDdIR0I0TVdjd0tYcTRRb2hKUDVFbzhmSGI1VG5TZHhkQmdVdVMxci15UVg5NE84b0p2LVFrcWpKZGVwcC1Ma0RkSGptekFvb2F5ak9aTG1iLWhUbF8wT0d1X0N5WEwxLXZFMXVGeEtDbHRBM0hkV3lNMm15a2JRRU5XOURMbmdIcV81OWgtTE8yal9ETXdMZEJPZ09oLVNuNV9ieVBSb3k?oc=5,2026-05-15
GNews_StrategicEnergy,北非及中东,"Modi’s UAE visit signals strategic energy, defence pivot amid Gulf tensions - Khaleej Times",2026-05-14,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNY21GbDhGcllESzhoWi11VU1DMU5VNHREQUw5UGJJbW4zQmw1VE1iZHBINHhJVlpaSnZJYTRxU1lCaXctenFjS1pVVnU4VkQzS3F0TUNMZ2hjTDBZZURZdEQ1MHJZcHVjZHBGQkVCOHE4aUQ3Qm9RcnpVZUdBZjBHRGVrbmxVcFp4d29ocF9QNEhPWXk5WU9lb0xodGVKX0lsU3RvdnhFZ09YZ9IBsgFBVV95cUxQaXdEU2U5RFZqT2Y0cnZJQXZBOXhvU3JQd2xHOGxYT1RlRGtBRTdpSmVWUF9JbC1XLVV6RWs0TW9YUWVqOHlQUkROV0NUNktYNmFQbFZOS3RfVWlfcjNvT3pJY2lmdHJTMlIwY0FXU2NRUWRHV21xUVh1Wlg1UUxVSWZPZ1RaQkc1UEdUSUMxU3ZJaXdYekt4UnhFbDZiZ0E0dHlpY1BrMkVkN3ZQblBETWx3?oc=5,2026-05-15
GNews_StrategicEnergy,全球/其他,Peninsula Energy Strengthens Uranium Growth Strategy - Kalkine Media,2026-05-14,https://news.google.com/rss/articles/CBMimgFBVV95cUxNOVo4ODlJRlF6WkJNaW8zMEkxeGFyelpPRWY5Qk44UVRIN3pIZ1FuVnd2M1NYY2hIYVZkSk1DYS1QQjAyYXVibThHZFBzVlVyUWhMamVEeERUSnRQRkh3OHFOcFRHS29KcFRYdTFUWVBpNHlBUzhHc05KWC13MlJ5TU82S0liWU03aWhrWTRJbUdMWmdQaGI5V0l3?oc=5,2026-05-15
GNews_StrategicEnergy,南亚,India’s Geothermal Potential: A 450 GW Energy Opportunity - Discovery Alert,2026-05-14,https://news.google.com/rss/articles/CBMikgFBVV95cUxQZElDVUJHbmNlVlJSZ0drRVVZVE82Z21EX3lmOXdjdThOUXdneU9SVFItd0YzekZ4SnU1UUdIaVdXRk1GWWF2S0V6TFAtbGgwa3AzTEs4aDZHLWg1OWkzZVNyMjdmZzRGNVdjVXIxOS1rc2p2RUV4aTkwN25qOG9CTzRPSnVmQjJqSFJoY21DR1hBQQ?oc=5,2026-05-15
GNews_StrategicEnergy,跨区域,India-Oman Subsea Gas Pipeline: Strategic Energy Security 2025 - Discovery Alert,2026-05-14,https://news.google.com/rss/articles/CBMiigFBVV95cUxPcUFuWnYtT001OFprUUNKMWpqOVEwZWJxSnB3T3NudERCRTZIMjA1WUV0VnlETkIyREl0VV9RVmJLVElENDZGRUFZeDlZQnVnNzJEMzJxM2ZpU1NGZXZycGpBa0pRYVNYVTgwa1RDcGVVclZvNnR1eHFleDZEblMwMF9pVmx6TUxjdGc?oc=5,2026-05-15
GNews_StrategicEnergy,跨区域,India and UAE to deepen energy and strategic ties as PM Modi visits Abu Dhabi on May 15 - News On AIR,2026-05-14,https://news.google.com/rss/articles/CBMiuAFBVV95cUxQVnljRGhBMWItRGlBY19JXzhFTlk3UmpmVXZIbU9RaHkyZzY1LU95bFdhT3M2UkdPb0dNX0Q5a2hidDViZF9mSjBkNkpCanY0OTZhUkcxR1pmMjR6Y2VIT19PQ1IwRFh1WGlYb0VlQS1XRmVrcjB6Wmc4TE90dElQSWJrSjc5ZUhwTXJhX1RQVEFvRzRKNU1NMzBVazFPTnhoWjdSakxyRGNHRTFHSC1fUWUyeHZCSWst?oc=5,2026-05-15
GNews_RenewablesNow,全球/其他,"Sunraycer lands USD-901m financing for Texas solar, storage projects - Renewables Now",2026-05-14,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNLWJpOTJqa1hoLVZZUlJUaE83ejM5VjRaek04dGpUUzMzam1RT01QMEsxeGdsSm9lc0prcmRxcWRZMUxpRDY4SEFHUFliekFDdG1wdFlzajVOVXhaUGFBWExIT0p0amZUQXZ6aHJ2NmxmQV8weG5QemoxT3FQakdqakx1Wnp1b2tVbmQxdk5lVjMxcDBiUkNLMEZodmJ5ODFjQUpYRXNMVXBCVXM?oc=5,2026-05-15
